id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
479718,Wanda Stadium. Madrid. 20 minutes from Sol by tube,2376402,Jesús,San Blas - Canillejas,Rosas,40.43004,-3.6038,Private room,70,3,14,2017-01-02,0.14,1,324
482122,TRAFALGAR - CITY - SPACE & LIGHT,1408525,Mad4Rent,Chamberí,Trafalgar,40.43083,-3.70133,Entire home/apt,88,3,8,2019-03-31,0.12,56,364
488462,"★CENTRICO, AMPLIO Y BONITO ★WIFI★CC",2417075,Alejandro Y Nelia,Chamberí,Trafalgar,40.42896,-3.69962,Entire home/apt,85,1,340,2020-03-31,3.53,4,2
488575,Exterior double room very clean,2150100,Luis,Fuencarral - El Pardo,Peñagrande,40.48076,-3.72602,Private room,20,30,2,2015-01-22,0.03,2,358
489190,Gorgeous attic in Madrid (center),2419064,Laura,Moncloa - Aravaca,Argüelles,40.42466,-3.71361,Entire home/apt,190,2,27,2019-01-01,0.28,2,44
490610,"Bed&Breakfast, 2 bedrooms for 3, at Latina",2426135,Fernando,Latina,Puerta del Angel,40.41036,-3.72574,Private room,37,2,19,2019-08-21,0.20,1,107
492221,CENTRICO EN EL BARRIO DE LA LATINA,2433045,Manuel,Centro,Palacio,40.41322,-3.70949,Entire home/apt,69,2,216,2020-03-31,2.32,1,365
493238,ElRastro-Plaza Mayor. Air cond-WIFI,2436735,Gemma,Centro,Embajadores,40.40659,-3.70684,Entire home/apt,50,4,205,2019-10-28,2.13,1,0
497706,Peaceful apartment in Madrid Centre,2456671,José & María,Retiro,Jerónimos,40.40808,-3.68338,Entire home/apt,60,1,206,2020-03-06,2.20,4,310
499911,2 bedroom apartment downtown Madrid,2467212,Joël,Centro,Embajadores,40.41234,-3.70186,Entire home/apt,97,4,158,2020-03-15,1.76,1,304
502918,Cozy room in penthouse in Madrid's heart,2480913,Elvira,Centro,Cortes,40.41159,-3.69356,Private room,45,3,86,2020-04-07,1.75,1,78
506956,Precioso  apartamento  céntrico  en Madrid,1932547,Nieves,Ciudad Lineal,Concepción,40.44117,-3.64841,Entire home/apt,52,2,402,2020-03-13,7.74,1,89
507614,Malasaña: Amazing&extremely central 2BD flat,2501740,Moises&Cristina + Little Sophie&Eli,Centro,Universidad,40.42306,-3.70524,Entire home/apt,84,3,23,2020-01-05,0.24,5,310
514917,"Nice room, nice flat",83531,Abdel,Latina,Cármenes,40.40393,-3.74182,Private room,30,4,27,2018-07-27,0.30,2,288
515008,BIG BED & VERY NICE ROOM YELLOW.,2536524,Marina,San Blas - Canillejas,Arcos,40.42297,-3.61193,Private room,16,10,22,2019-11-12,0.24,4,35
515339,Cozy & central flat 35 m2 next to ROYAL PALACE,2538187,Pe,Centro,Palacio,40.41327,-3.71071,Entire home/apt,65,3,129,2020-03-01,2.48,1,107
516263,"SOL ULTIMO MINUTO, HABITACIONES",805726,Patricia,Centro,Cortes,40.41513,-3.6997,Private room,25,3,34,2019-05-10,0.36,8,361
518208,BIG BED & VERY NICE ORANGE ROOM.,2536524,Marina,San Blas - Canillejas,Arcos,40.42756,-3.61577,Private room,20,10,18,2019-12-31,0.20,4,288
518511,"Central, cheery, light, historic",1150912,Andrew,Centro,Embajadores,40.41117,-3.70399,Private room,40,2,8,2018-06-29,0.11,1,361
521162,Cozy apartment in Madrid center,2561320,Raúl,Centro,Embajadores,40.41289,-3.70065,Entire home/apt,85,2,58,2018-07-15,0.64,9,1
521329,Nice&perfect location singel room,2563986,Elena,Chamartín,Hispanoamérica,40.45783,-3.68791,Private room,30,30,0,,,4,357
521367,Penthouse with terrace in SOL,2564339,Alfonso & Guillermo,Centro,Sol,40.4154,-3.70255,Entire home/apt,95,3,120,2020-03-08,1.28,11,197
522563,Beautiful loft in downtown Madrid,1652272,Xuan,Centro,Palacio,40.41041,-3.71092,Entire home/apt,75,2,90,2020-02-23,1.30,2,179
524003,NEXT TO PLAZA MAYOR STATELY BUILDNG,2576044,Angel,Centro,Embajadores,40.41327,-3.70223,Private room,65,2,378,2020-03-08,4.07,1,353
526162,Single room in shared flat. Central,2249249,David,Retiro,Pacífico,40.40495,-3.6749,Private room,19,2,1,2012-08-04,0.01,1,0
526513,Sol.  Your home in Madrid´s Heart,1134989,Óscar,Centro,Sol,40.41604,-3.70834,Entire home/apt,39,2,495,2020-03-02,5.14,1,175
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40.42286,-3.70236,Private room,34,2,523,2020-03-15,5.62,1,174
531854,Cozy GRAN VIA PENTHOUSE WiFi A/C,2569497,Elena,Centro,Universidad,40.42267,-3.70699,Entire home/apt,62,2,507,2020-03-04,5.31,2,90
533450,Apartment in the center of Madrid,2619962,Mauricio,Centro,Cortes,40.41337,-3.70013,Private room,24,1,402,2020-03-11,4.21,1,103
536310,Room....Madrid CENTER,2634967,Pati,Chamberí,Trafalgar,40.43301,-3.70383,Private room,40,120,1,2020-05-01,1,2,364
536574,Junior Rent,447969,Javier,Arganzuela,Delicias,40.39465,-3.69329,Entire home/apt,70,3,3,2015-10-14,0.05,1,0
537234,Single Naranja en casa de artista,2638528,Miguel,Arganzuela,Palos de Moguer,40.40119,-3.69141,Private room,25,1,18,2020-05-02,0.19,2,227
540937,MELROSEPIES APARTMENT / CITY CENTRE,2659070,Ana,Centro,Embajadores,40.40954,-3.70096,Entire home/apt,55,1,245,2020-03-08,2.56,2,167
541406,Enjoy madrid with all your family,2661721,Tony,Ciudad Lineal,Costillares,40.46927,-3.66467,Entire home/apt,300,5,0,,,1,0
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40.45841,-3.67598,Private room,23,2,34,2018-09-23,0.40,2,364
544743,Piso Centrico en Arguelles,2678743,Ramón,Chamberí,Arapiles,40.43568,-3.70753,Entire home/apt,100,1,16,2020-02-13,0.69,1,318
545174,MADRID - MONCLOA ,2680319,Paula,Chamberí,Gaztambide,40.43533,-3.7128,Entire home/apt,40,1,4,2015-06-30,0.05,1,0
548995,CHIC and CENTRAL apartment +WIFI,2673517,Sylvia,Retiro,Ibiza,40.41813,-3.67742,Entire home/apt,90,5,146,2020-04-06,1.59,1,343
549664,SPACIOUS ROOM WITH BATHROOM,2702003,Arancha,Villa de Vallecas,Casco Histórico de Vallecas,40.37081,-3.61397,Private room,50,1,1,2015-04-21,0.02,1,180
551966,YOUR HOME IN THE HEART OF MADRID,2659765,Inma,Centro,Embajadores,40.40818,-3.70351,Entire home/apt,65,30,216,2019-06-03,2.28,1,34
552183,Nice apartment. historic center Mad,2713304,Belén,Centro,Cortes,40.41309,-3.69775,Private room,35,2,260,2020-03-08,2.72,1,361
558690,Bº Salamanca -5pax -3bedrooms - 2wc,2747005,Maribel,Salamanca,Goya,40.42331,-3.66955,Entire home/apt,105,5,75,2020-01-26,0.93,3,134
560941,Serrano apartment,596469,Gabriel Avalos,Salamanca,Recoletos,40.42314,-3.68952,Entire home/apt,60,5,23,2019-08-30,0.29,32,191
561149,Beautiful rooms Madrid with garden,1718458,Juan,Arganzuela,Chopera,40.39425,-3.69645,Private room,30,4,8,2015-03-22,0.09,30,365
565152,wonderful aparment in lavapies !!,2779192,Wanda,Centro,Embajadores,40.40762,-3.6994,Entire home/apt,57,2,166,2020-01-05,2.33,1,180
566241,LOVELY APARTMENT CLOSE TO REINA SOFIA MUSEUM,2785251,Susana,Centro,Embajadores,40.40748,-3.69762,Entire home/apt,50,180,30,2014-03-04,0.32,2,334
568190,"Rooms to rent to students,tourists ",2795931,Pilar,Latina,Puerta del Angel,40.40986,-3.72869,Private room,20,2,195,2019-03-07,2.16,1,135
568916,Center. Rastro Market. Sunny & WIFI,2749662,Sauce Ena,Centro,Embajadores,40.40926,-3.70918,Private room,35,2,34,2017-06-01,0.45,1,365
570158,Stanza- Carina,2347489,Jeanet,Chamberí,Rios Rosas,40.4455,-3.70382,Private room,22,7,32,2020-03-10,0.34,1,365
572048,Rooms to rent in a shared flat,1689652,Alfredo,Centro,Universidad,40.42763,-3.70498,Private room,30,3,0,,,1,0
576487,"House in Barajas, close to AIRPORT andIFEMA",2312712,Pilar,Barajas,Casco Histórico de Barajas,40.4739,-3.57699,Entire home/apt,78,1,397,2020-05-09,4.29,1,178
578731,"CENTRIC, QUIET, BRIGHT APARTMENT.",2847013,Santiago,Centro,Universidad,40.42535,-3.70751,Entire home/apt,50,2,338,2020-03-15,3.56,5,0
578837,Studio in the heart of Madrid -WIFI,2847360,Sara,Chamberí,Trafalgar,40.43186,-3.70346,Entire home/apt,60,366,102,2019-01-04,1.10,1,90
580687,In the heart of Madrid.,2857508,Yolanda,Centro,Cortes,40.41361,-3.69715,Entire home/apt,67,2,259,2020-03-10,5.50,1,161
581691,Central Quiet Cozy A/C + WiFi,2864064,Oscar Vanessa Emilio,Centro,Embajadores,40.41025,-3.70163,Entire home/apt,32,1,360,2020-03-24,3.80,23,216
586726,Good Karma - Madrid Rio Penthouse ,2566589,Ronit And Fred,Moncloa - Aravaca,Casa de Campo,40.4246,-3.72876,Entire home/apt,85,30,30,2016-08-18,0.38,1,180
588382,Apartment in the center of Madrid,2902269,Ane,Centro,Embajadores,40.41169,-3.70166,Entire home/apt,190,2,5,2014-05-19,0.06,1,0
588518,Penthouse with Stunning Balcony Near Plaza Mayor,2267893,Ana,Centro,Palacio,40.41601,-3.71011,Entire home/apt,165,4,56,2020-01-04,0.82,1,73
590710,Single/Double private room,2913511,Amparo,Usera,San Fermín,40.36701,-3.68667,Private room,35,7,57,2019-11-25,0.61,2,364
594298,"Great Design, Views and Location",153391,Fernando,Centro,Sol,40.41906,-3.70627,Entire home/apt,105,1,405,2020-03-08,4.37,3,12
595055,ROOM DUPLEX-ATICO NEAR MADRID RIO,2940355,Teresa,Carabanchel,Comillas,40.39729,-3.71447,Private room,24,2,19,2019-06-26,0.20,1,364
598771,Atocha Attic - Unbeatable Location,2678039,Miguel,Arganzuela,Palos de Moguer,40.40661,-3.6952,Entire home/apt,85,3,78,2020-03-17,0.94,1,287
599134,Cosy Plaza Mayor apartment in central Madrid,1567773,Lara,Centro,Sol,40.41432,-3.70656,Private room,30,30,7,2017-12-05,0.08,1,0
599977,CENTRAL STUDIO FLAT,2960080,Ivan & Pietro,Centro,Universidad,40.42469,-3.7088,Entire home/apt,37,2,407,2020-03-12,4.31,9,36
600476,Sunny loft in Gran Vía / Chueca,2184051,Emilio,Centro,Justicia,40.4201,-3.70105,Entire home/apt,75,1,481,2020-03-09,5.15,4,364
603958,Beautiful apartment  - near GranVía,2376101,Apartamentos CalleCultura,Centro,Universidad,40.42575,-3.70844,Entire home/apt,85,4,3,2017-11-11,0.06,3,365
604150,El Rincón de Serrano,2990747,Raúl,Salamanca,Castellana,40.4314,-3.68543,Entire home/apt,110,30,2,2013-09-19,0.02,1,287
604632,habitacion luminosa madrid-centro,2993477,Luna,Tetuán,Berruguete,40.45721,-3.70383,Private room,22,1,41,2020-01-01,0.68,3,365
605339,NiceStay_HighValue_Orange RoomWIFI,2783896,Ivaylo,Latina,Lucero,40.40883,-3.74118,Private room,19,3,167,2020-03-16,1.78,3,108
605697,Studio ideal for students,2999728,Carlos,Arganzuela,Palos de Moguer,40.40402,-3.69002,Entire home/apt,25,7,11,2014-08-05,0.12,1,0
606923,Habitación+baño+cocina privada -Aravaca - Madrid,2581715,Myriam,Moncloa - Aravaca,Aravaca,40.45121,-3.78515,Private room,24,2,21,2020-03-06,1.20,1,89
607548,Attic with views and large Terrace,3010452,Aurora,Puente de Vallecas,Palomeras Bajas,40.39224,-3.66378,Private room,45,2,3,2014-04-21,0.03,1,0
608742,Central and quiet.,3017315,Cristina,Centro,Palacio,40.41706,-3.70948,Entire home/apt,65,3,450,2020-03-11,4.75,3,79
610675,"Beautiful attic, best location.",2174652,María,Centro,Sol,40.41794,-3.70126,Entire home/apt,70,3,7,2015-08-17,0.07,1,0
616027,"Quiet room well located, Av.America",3053021,Sonia,Chamartín,Prosperidad,40.44098,-3.67715,Private room,23,1,74,2018-09-19,0.80,1,0
618406,Modern Loft Duplex in Madrid near of Metro & Park,3062041,Luis,Villa de Vallecas,Santa Eugenia,40.38263,-3.61486,Entire home/apt,60,3,98,2019-10-30,1.05,1,171
624470,"Cool room @La Latina, fresh & quiet",130502,Patricia,Centro,Embajadores,40.40979,-3.7047,Private room,18,14,5,2015-07-31,0.05,2,333
625566,DUPLEX AT MADRID CENTER WITH POOL,2773350,Ainhoa,Arganzuela,Acacias,40.40415,-3.70411,Entire home/apt,60,2,25,2017-01-02,0.30,1,0
625700,Big room whith light,2634967,Pati,Chamberí,Trafalgar,40.43322,-3.70364,Private room,50,120,5,2020-02-28,0.14,2,319
627873,Chic & Cool Loft,3117754,Natalia,Chamberí,Trafalgar,40.43086,-3.7027,Entire home/apt,140,29,187,2020-01-01,2.00,4,89
628394,Luxurious Duplex (3 heights) in Sol,3121587,Ixchel,Centro,Sol,40.41653,-3.70308,Entire home/apt,250,2,74,2020-04-18,0.79,4,338
631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,Castilla,40.47267,-3.67553,Entire home/apt,75,3,1,2012-09-14,0.01,1,0
642863,"Malasaña, Madrid, private room",3214130,Gloria,Centro,Universidad,40.4232,-3.70441,Private room,45,4,46,2020-03-15,0.51,3,89
642902,Gran Castellana Lux,368907,Miguel,Chamberí,Rios Rosas,40.44039,-3.69383,Entire home/apt,207,3,33,2019-12-29,0.40,2,258
643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,Embajadores,40.41383,-3.70515,Private room,10,3,53,2018-05-16,0.66,2,0
644656,Room NEXT TO THE METRO!!,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,25,7,1,2019-10-12,0.14,2,365
645934,Fantastic B&B beside the Opera,3235676,Ana,Centro,Palacio,40.42084,-3.71247,Private room,70,3,104,2020-02-09,1.13,1,298
647891,Madrid Big large room 25m2,3249358,Daniel,Chamberí,Gaztambide,40.43308,-3.71233,Private room,40,2,57,2019-11-23,0.75,1,50
655514,Room for one or two people,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,30,1,0,,,2,319
656520,"Studio in Lavapies , Madrid",1375487,Juan Carlos,Centro,Embajadores,40.40863,-3.7042,Entire home/apt,65,5,28,2020-03-08,0.30,1,133
659887,Habitación amplia y comoda centro Madrid,3329487,Nicolás,Retiro,Pacífico,40.40416,-3.68172,Private room,29,14,5,2018-12-30,0.10,2,291
663761,Habitacion con litera para 2 o 3,3352121,Fran&Joni,Villa de Vallecas,Casco Histórico de Vallecas,40.37254,-3.62278,Private room,22,1,4,2015-12-06,0.07,1,0
668753,Sunny bdm. One of Madrid best areas,3385307,Iguacel,Chamberí,Trafalgar,40.43143,-3.70215,Private room,45,4,82,2020-01-29,1.01,2,1
676566,Up to 4 people flat central Madrid,3317937,Félix,Retiro,Pacífico,40.40392,-3.68147,Entire home/apt,75,3,89,2020-03-02,0.99,1,350
678732,GRANDE - 3 HAB ★ CENTRO ★ WIFI ★ AC,2417075,Alejandro Y Nelia,Chamberí,Trafalgar,40.4328,-3.70456,Entire home/apt,149,1,338,2020-03-30,3.76,4,139
680784,Habitacion Madrid Centro MUY BIEN SITUADO!,3466426,Pedro,Centro,Universidad,40.42242,-3.7059,Private room,45,3,7,2019-07-31,0.08,1,357
681336,Central family friendly apartment,3469687,Jose,Moncloa - Aravaca,Argüelles,40.4292,-3.71778,Entire home/apt,80,2,20,2019-03-18,0.22,1,166
683208,Elegant & Confortable apartment in the center,9228673,Home At Homes,Salamanca,Lista,40.43189,-3.67793,Entire home/apt,230,5,54,2020-02-01,0.60,16,355
683401,ROOM FOR STUDENT,3483233,Maria,Puente de Vallecas,Numancia,40.3973,-3.66253,Private room,25,2,5,2018-12-14,0.20,3,349
683969,I share my flat.Two (Website hidden by Airbnb) .,3487329,KMitocondria,Carabanchel,Puerta Bonita,40.37754,-3.74276,Entire home/apt,20,1,1,2015-08-26,0.02,1,0
684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL",1941314,Xavier,Centro,Palacio,40.41747,-3.70979,Entire home/apt,108,2,138,2019-10-26,1.71,1,90
684855,Flat wifi Malasaña,3166283,Alvaro,Centro,Universidad,40.42385,-3.70496,Entire home/apt,60,3,59,2017-12-28,0.64,1,365
685152,house-hotel,3494012,Farah Maria,Hortaleza,Pinar del Rey,40.46776,-3.65147,Entire home/apt,155,2,75,2020-05-01,1.48,6,336
688795,PENTHOUSE MODERN PLAZA MAYOR VIEW,1732442,Anouk,Centro,Sol,40.41584,-3.70683,Entire home/apt,75,2,129,2020-03-02,1.42,8,364
689099,Lujo a tu alcance,3357259,Mercedes,Ciudad Lineal,Costillares,40.47546,-3.67267,Private room,40,1,15,2017-12-22,0.16,1,0
691344,hab individual  en madrid,655088,Elsa,Arganzuela,Delicias,40.40045,-3.69696,Private room,23,3,73,2019-09-16,0.79,3,255
691458,Habitación doble  luminosa,655088,Elsa,Arganzuela,Delicias,40.40047,-3.69574,Private room,37,2,21,2018-10-21,0.35,3,317
692358,Amazing 11th floor with a/a for 8 people,3540348,Román,Villaverde,Los Angeles,40.36121,-3.69627,Entire home/apt,85,3,171,2020-03-14,1.86,9,176
692855,LOVELY APT AT THE CENTER: LA LATINA,3544353,Miguel,Centro,Palacio,40.41263,-3.70942,Entire home/apt,75,3,222,2020-01-04,2.42,1,44
694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Román,Villaverde,Los Angeles,40.3556,-3.69829,Entire home/apt,65,3,160,2020-02-29,2.33,9,175
695909,Madrid Central Modern Apartment,3021792,Jose,Centro,Universidad,40.42557,-3.7055,Entire home/apt,76,2,216,2020-02-20,3.87,1,261
696928,alquilo habitación,3569462,Claudia,Salamanca,Lista,40.43053,-3.67277,Shared room,60,2,55,2020-03-01,1.23,2,359
697858,Cosy double room Madrid,3571619,Fernando,Tetuán,Bellas Vistas,40.4565,-3.70814,Private room,35,1,47,2020-03-09,2.63,1,0
700756,Tu casa a  6 estaciones en metro de Puerta del Sol,3534151,Eva,Retiro,Adelfas,40.39939,-3.67013,Entire home/apt,70,3,228,2020-03-13,2.54,1,364
704122,Gran Via Valverde III,1803498,Ekaterina,Centro,Universidad,40.42126,-3.70295,Entire home/apt,145,3,1,2020-03-02,0.40,7,365
704155,Apartment  in the center of Madrid,3606346,José,Centro,Embajadores,40.41389,-3.70461,Entire home/apt,65,2,242,2020-03-10,2.63,6,170
706835,ROOM FOR STUDENT,3483233,Maria,Puente de Vallecas,Numancia,40.39707,-3.66243,Private room,25,2,10,2018-12-18,0.12,3,349
708275,"""Great Velazquez Apartment & Area""",2785251,Susana,Chamartín,El Viso,40.44371,-3.68319,Entire home/apt,50,270,5,2013-07-28,0.06,2,288
709208,Apartment in the heart of Madrid,3648882,Luz,Centro,Sol,40.41674,-3.70743,Entire home/apt,69,1,553,2020-03-17,5.98,1,349
710156,AIRPORT/IFEMA INDIVIDUAL BATHROOM,3654886,Sara,Barajas,Alameda de Osuna,40.45347,-3.59199,Private room,29,1,176,2019-08-09,1.90,3,74
714983,Large and bright 4 bedroom 2wc flat,2747005,Maribel,Moratalaz,Media Legua,40.41168,-3.65315,Entire home/apt,125,5,61,2020-02-10,0.83,3,135
716232,Loft near Metro - 75m2 - 5pax - 2wc,2747005,Maribel,Ciudad Lineal,Concepción,40.43716,-3.65187,Entire home/apt,85,7,25,2020-03-14,0.32,3,227
716292,Just in the centre: Malasaña/Chueca,3691303,Paloma,Centro,Universidad,40.42497,-3.70271,Entire home/apt,74,10,76,2020-03-02,1.00,1,316
717313,Unique stylish near Royal Palace,3698406,Arman,Centro,Palacio,40.41173,-3.71225,Entire home/apt,100,3,160,2020-03-09,1.73,1,353
721057,City Centre NO HIGH WEEKEND RATES,1954334,Mike,Centro,Embajadores,40.40912,-3.70064,Entire home/apt,59,2,624,2020-03-14,6.76,1,344
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40.50171,-3.6903,Entire home/apt,50,7,28,2020-02-25,0.31,1,337
723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,Justicia,40.42556,-3.70067,Entire home/apt,75,3,160,2020-01-01,1.74,1,287
726408,Luxury loft near the center \ IFEMA and Airport,3759135,Alex,Ciudad Lineal,San Juan Bautista,40.44934,-3.65271,Entire home/apt,130,2,20,2019-12-12,0.24,1,364
727588,"CENTRIC NEAR TO M30, 2 BEDROOMS",498646,Irma,Puente de Vallecas,San Diego,40.39216,-3.67177,Entire home/apt,43,30,22,2020-03-31,0.38,3,365
730347,APARTMENT FOR 6 PEOPLE LOCATED IN PLAZA MAYOR,3797913,Rocio,Centro,Sol,40.41611,-3.70746,Entire home/apt,140,2,159,2020-02-16,1.84,7,365
730502,APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE,3797913,Rocio,Centro,Palacio,40.41943,-3.7122,Entire home/apt,75,1,24,2019-11-24,0.37,7,357
730568,APARTMENT FOR 6 PEOPLE IN THE HEART OF MADRID,3797913,Rocio,Centro,Sol,40.41853,-3.7079,Entire home/apt,80,2,24,2020-02-02,0.32,7,315
730746,Beautiful flat in the center!,2425572,Jorge,Centro,Universidad,40.42809,-3.70483,Entire home/apt,130,3,64,2020-01-03,0.74,1,267
733312,Beautiful studio in Chamberí,3730591,Eva Mª,Chamberí,Rios Rosas,40.44024,-3.70138,Entire home/apt,50,60,16,2020-01-31,0.17,1,178
733365,A place for your accommodation,3821608,Charo,Chamberí,Trafalgar,40.43658,-3.70355,Private room,35,3,50,2020-03-12,0.69,1,312
734053,Independent room for students,3825783,Elisa,Retiro,Ibiza,40.41762,-3.67426,Private room,50,30,3,2020-01-15,0.07,1,354
738837,"Agradable, funcional y luminoso (Tirso, La Latina)",3771869,Alix,Centro,Embajadores,40.40852,-3.70354,Entire home/apt,48,3,134,2020-03-02,1.68,1,108
743650,Habitación en Lavapies,2236658,Susana,Centro,Embajadores,40.41139,-3.70067,Private room,25,2,255,2020-02-03,2.89,1,364
745664,"WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.",3591751,Fernando,Arganzuela,Acacias,40.40449,-3.70463,Private room,35,2,395,2020-02-26,5.48,2,290
745728,4 bedrooms apartment for 12 people in the centre,3797913,Rocio,Centro,Sol,40.41805,-3.70765,Entire home/apt,150,3,95,2019-12-27,1.40,7,314
746742,Apartamento luminoso Cervantes,1719263,Leticia,Centro,Cortes,40.41532,-3.69523,Entire home/apt,100,3,30,2020-01-03,0.38,2,298
747873,Stylish apartment in city center,1625657,Matias,Centro,Universidad,40.4218,-3.70627,Entire home/apt,85,1,262,2020-03-10,2.85,3,331
748854,Host family in the center of Madrid,1888816,Margarita Y María,Arganzuela,Acacias,40.40333,-3.7025,Private room,19,5,145,2020-02-26,1.63,4,169
749957,Estudio en el Paseo del Pintor Rosa,124972,Luisa,Moncloa - Aravaca,Argüelles,40.43007,-3.72114,Entire home/apt,34,7,13,2019-07-15,0.15,7,345
750257,Holiday Estudio  Madrid Center,130907,Dana,Centro,Universidad,40.42076,-3.70418,Entire home/apt,75,5,23,2019-06-02,0.29,3,365
751527,Gran apartamento Plaza de España (ref. VT-2053),3951702,Juan Antonio,Centro,Universidad,40.4262,-3.71224,Entire home/apt,205,5,59,2020-03-16,0.68,1,129
751530,Downtown (Website hidden by Airbnb) MAYOR.Wifi.Cozy.Cleansed.,3898452,Consuelo,Centro,Sol,40.41448,-3.70681,Entire home/apt,59,1,438,2020-03-15,4.78,2,345
752424,2br Apartment La Latina / Rastro,216570,Miguel,Centro,Embajadores,40.40756,-3.70892,Entire home/apt,110,3,114,2019-10-06,1.24,1,0
752515,WIFI. Big Bargain. Cosy. Charm. :),3438657,Áureo,Centro,Embajadores,40.4101,-3.70455,Entire home/apt,50,2,209,2019-01-11,2.29,2,1
752883,ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES,3960415,Cristina,Latina,Puerta del Angel,40.40784,-3.73031,Private room,45,200,0,,,1,358
754678,APARTMENT IN THE CENTRE OF MADRID. ,3961468,Domingo,Centro,Cortes,40.41233,-3.69649,Entire home/apt,135,3,258,2020-03-15,2.90,1,332
